Metadata	Feature	Value	Coefficient	N	N.not.0	P.value	Q.value
Age_grp	D_0_Bacteria|D_1_Actinobacteria|D_2_Coriobacteriia|D_3_Coriobacteriales|D_4_Atopobiaceae|D_5_uncultured	Children	-9.22404025452726e-06	154	31	0.669055035499389	0.851594906456448
Age_grp	D_0_Bacteria|D_1_Actinobacteria|D_2_Coriobacteriia|D_3_Coriobacteriales|D_4_Coriobacteriales Incertae Sedis|D_5_uncultured	Children	-1.26049329546334e-06	154	3	0.666222521015153	0.851594906456448
Age_grp	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Lachnospiraceae|D_5_[Eubacterium] hallii group	Children	-8.37842935978499e-05	154	136	0.659164632438584	0.851594906456448
Urban	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Lachnospiraceae|D_5_[Eubacterium] xylanophilum group	Medium	-4.42371321541193e-06	154	9	0.668885641384249	0.851594906456448
Urban	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Lachnospiraceae|D_5_Blautia	Medium	0.000246880331326405	154	152	0.664809799521048	0.851594906456448
Age_grp	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Lachnospiraceae|D_5_Lachnospira	Children	8.09665107167889e-05	154	99	0.662486609448536	0.851594906456448
Gender	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Lachnospiraceae|D_5_Lachnospiraceae NK4A136 group	M	-0.000339650867359377	154	146	0.659993532588471	0.851594906456448
Age_grp	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Ruminococcaceae|D_5_Ruminococcaceae UCG-010	Children	-0.000394989361686334	154	140	0.662788638085993	0.851594906456448
Age_grp	D_0_Bacteria|D_1_Proteobacteria|D_2_Alphaproteobacteria|D_3_Rhodospirillales|D_4_uncultured|D_5_	Children	-4.5395924582578e-05	154	76	0.667869820673112	0.851594906456448
Urban	D_0_Bacteria|D_1_Tenericutes|D_2_Mollicutes|D_3_Izimaplasmatales|D_4_gut metagenome|D_5_gut metagenome	Medium	-2.75777218105998e-05	154	90	0.667318139696051	0.851594906456448
Urban	D_0_Bacteria|D_1_Actinobacteria|D_2_Actinobacteria|D_3_Corynebacteriales|D_4_Corynebacteriaceae	Medium	2.37962214719746e-05	154	20	0.667972296635997	0.851594906456448
Age_grp	D_0_Bacteria|D_1_Actinobacteria|D_2_Coriobacteriia|D_3_Coriobacteriales	Children	8.39614147615747e-05	154	147	0.662565813700467	0.851594906456448
Urban	D_0_Bacteria|D_1_Bacteroidetes|D_2_Bacteroidia|D_3_Cytophagales	Medium	-9.73171540569744e-07	154	2	0.663417726405503	0.851594906456448
Gender	D_0_Bacteria|D_1_Bacteroidetes|D_2_Bacteroidia|D_3_Cytophagales	M	-9.37783484549028e-07	154	2	0.668850349417041	0.851594906456448
Gender	D_0_Bacteria|D_1_Fusobacteria|D_2_Fusobacteriia|D_3_Fusobacteriales|D_4_Leptotrichiaceae|D_5_Sebaldella	M	2.39253990010794e-06	154	5	0.671913466476032	0.853260353621813
Urban	D_0_Bacteria|D_1_Lentisphaerae|D_2_Lentisphaeria|D_3_Victivallales|D_4_vadinBE97	Medium	0.000146384329481593	154	92	0.671519862706625	0.853260353621813
Urban	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Peptococcaceae|D_5_uncultured	Medium	2.16874349154953e-06	154	14	0.67290604201602	0.853536350529537
Age_grp	D_0_Bacteria|D_1_Proteobacteria|D_2_Alphaproteobacteria|D_3_Rickettsiales|D_4_Mitochondria|D_5_uncultured alpha proteobacterium	Children	2.95334465547092e-06	154	21	0.674408415538624	0.854457612782537
Gender	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Defluviitaleaceae|D_5_Defluviitaleaceae UCG-011	M	-2.26821403599553e-06	154	7	0.677661901660228	0.85759282037691
Gender	D_0_Bacteria|D_1_Actinobacteria|D_2_Actinobacteria|D_3_Actinomycetales|D_4_Actinomycetaceae|D_5_Arcanobacterium	M	-5.8469928147129e-06	154	5	0.681545942375151	0.860917012984867
Age_grp	D_0_Bacteria|D_1_Actinobacteria|D_2_Coriobacteriia|D_3_Coriobacteriales|D_4_Coriobacteriales Incertae Sedis|D_5_Phoenicibacter	Children	-1.41389504397729e-06	154	5	0.683684607328218	0.860917012984867
Gender	D_0_Bacteria|D_1_Bacteroidetes|D_2_Bacteroidia|D_3_Bacteroidales|D_4_Marinifilaceae|D_5_Odoribacter	M	1.79496683707091e-05	154	44	0.684035816478365	0.860917012984867
Urban	D_0_Bacteria|D_1_Bacteroidetes|D_2_Bacteroidia|D_3_Bacteroidales|D_4_Prevotellaceae|D_5_Prevotellaceae UCG-003	Medium	-0.000476056229169646	154	108	0.688889998582805	0.860917012984867
Gender	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Ruminococcaceae|D_5_CAG-352	M	7.01575278685258e-05	154	61	0.687061328749911	0.860917012984867
Gender	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Ruminococcaceae|D_5_Ruminococcaceae UCG-005	M	-0.000449095428688998	154	145	0.685723524757037	0.860917012984867
Gender	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Ruminococcaceae|D_5_Ruminococcaceae UCG-010	M	-0.000360432906216482	154	140	0.684368509380844	0.860917012984867
Urban	D_0_Bacteria|D_1_Proteobacteria|D_2_|D_3_|D_4_|D_5_	Medium	-4.15153062745806e-06	154	28	0.686742110825826	0.860917012984867
Gender	D_0_Bacteria|D_1_Proteobacteria|D_2_Gammaproteobacteria|D_3_Pseudomonadales|D_4_Moraxellaceae|D_5_Acinetobacter	M	-2.05446420712165e-06	154	2	0.688600322545243	0.860917012984867
Age_grp	D_0_Bacteria|D_1_Tenericutes|D_2_Mollicutes|D_3_Mollicutes RF39|D_4_|D_5_	Children	-0.000115854503399395	154	124	0.688277314253927	0.860917012984867
Gender	D_0_Bacteria|D_1_Verrucomicrobia|D_2_Verrucomicrobiae|D_3_Opitutales|D_4_Puniceicoccaceae|D_5_uncultured	M	6.30142371436184e-06	154	35	0.685826219133724	0.860917012984867
Urban	D_0_Archaea|D_1_Euryarchaeota|D_2_Methanobacteria|D_3_Methanobacteriales|D_4_Methanobacteriaceae|D_5_Methanosphaera	Medium	-6.02032465927348e-07	154	4	0.699193683483956	0.861589935065803
Gender	D_0_Bacteria|D_1_Actinobacteria|D_2_Actinobacteria|D_3_Corynebacteriales|D_4_Corynebacteriaceae|D_5_Corynebacterium 1	M	-1.57061329579573e-05	154	20	0.698212746497463	0.861589935065803
Age_grp	D_0_Bacteria|D_1_Actinobacteria|D_2_Coriobacteriia|D_3_Coriobacteriales|D_4_Atopobiaceae|D_5_Libanicoccus	Children	2.28770679669252e-05	154	31	0.695978109857286	0.861589935065803
Gender	D_0_Bacteria|D_1_Bacteroidetes|D_2_Bacteroidia|D_3_Bacteroidales|D_4_Muribaculaceae|D_5_metagenome	M	0.000114513995041808	154	62	0.699000895464828	0.861589935065803
Gender	D_0_Bacteria|D_1_Bacteroidetes|D_2_Bacteroidia|D_3_Bacteroidales|D_4_Rikenellaceae|D_5_Alistipes	M	-6.98222838154236e-05	154	96	0.691770989785563	0.861589935065803
Gender	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Lachnospiraceae|D_5_Anaerostipes	M	-0.000167294718394237	154	120	0.697396888456653	0.861589935065803
Gender	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Lachnospiraceae|D_5_Butyrivibrio	M	2.20510459109204e-05	154	69	0.699601636647436	0.861589935065803
Gender	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Lachnospiraceae|D_5_GCA-900066575	M	5.26281242042999e-06	154	34	0.693126401364393	0.861589935065803
Gender	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Lachnospiraceae|D_5_Lachnospiraceae NC2004 group	M	6.18534186664177e-06	154	13	0.698619503090287	0.861589935065803
Urban	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Lachnospiraceae|D_5_Lachnospiraceae NK4A136 group	Medium	0.00030905900617646	154	146	0.694679780675387	0.861589935065803
Gender	D_0_Bacteria|D_1_Proteobacteria|D_2_Alphaproteobacteria|D_3_Rhodospirillales|D_4_|D_5_	M	-4.81408756247639e-06	154	10	0.699019401477545	0.861589935065803
Gender	D_0_Bacteria|D_1_Proteobacteria|D_2_Gammaproteobacteria|D_3_Betaproteobacteriales|D_4_Burkholderiaceae	M	-0.000103531846179336	154	128	0.696182900841676	0.861589935065803
Age_grp	D_0_Bacteria|D_1_Proteobacteria|D_2_Gammaproteobacteria|D_3_Enterobacteriales|D_4_Enterobacteriaceae	Children	0.00166911658692369	154	148	0.698214602285338	0.861589935065803
Gender	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Lachnospiraceae|D_5_[Eubacterium] ruminantium group	M	8.2803421478316e-05	154	105	0.702794841208817	0.86455544153174
Urban	D_0_Bacteria|D_1_Lentisphaerae|D_2_Lentisphaeria|D_3_Victivallales	Medium	0.000138532379446561	154	101	0.706966623955267	0.868716800195032
Age_grp	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Ruminococcaceae|D_5_UBA1819	Children	2.56140090956381e-06	154	8	0.712193192970231	0.874163551237709
Age_grp	D_0_Bacteria|D_1_Actinobacteria|D_2_Actinobacteria|D_3_Actinomycetales|D_4_Actinomycetaceae|D_5_Actinomyces	Children	-6.63917244837543e-06	154	10	0.716098258197403	0.877977931264299
Gender	D_0_Bacteria|D_1_Actinobacteria|D_2_Actinobacteria|D_3_Micrococcales|D_4_Micrococcaceae|D_5_Rothia	M	-3.91901204344154e-06	154	14	0.717007096396098	0.878114363884432
Urban	D_0_Bacteria|D_1_Firmicutes|D_2_Erysipelotrichia|D_3_Erysipelotrichales|D_4_Erysipelotrichaceae	Medium	-0.00026011097019601	154	152	0.719347328959267	0.880001565760171
Age_grp	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Clostridiales vadinBB60 group|D_5_uncultured organism	Children	-0.000148663183669216	154	96	0.720505740965836	0.880440422645267
Urban	D_0_Bacteria|D_1_Kiritimatiellaeota|D_2_Kiritimatiellae|D_3_WCHB1-41|D_4_uncultured rumen bacterium|D_5_uncultured rumen bacterium	Medium	-0.000129503104831867	154	53	0.722609005561147	0.882031613218207
Age_grp	D_0_Bacteria|D_1_Spirochaetes|D_2_Spirochaetia|D_3_Spirochaetales|D_4_Spirochaetaceae|D_5_Treponema 2	Children	-0.0017477210115388	154	93	0.725666778345248	0.883878931960201
Urban	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Clostridiaceae 1	Medium	-0.000307420480220691	154	144	0.725728024061782	0.883878931960201
Age_grp	D_0_Bacteria|D_1_Firmicutes|D_2_Negativicutes|D_3_Selenomonadales|D_4_Veillonellaceae|D_5_Dialister	Children	-0.000103493952185668	154	100	0.73025998164588	0.888415734576921
Age_grp	D_0_Bacteria|D_1_Bacteroidetes|D_2_Bacteroidia|D_3_Bacteroidales|D_4_Marinifilaceae	Children	3.56960483095422e-05	154	112	0.732305911181464	0.889675541623177
Gender	D_0_Bacteria|D_1_Lentisphaerae|D_2_Lentisphaeria|D_3_Victivallales|D_4_vadinBE97	M	0.000115488108362904	154	92	0.732911640556059	0.889675541623177
Age_grp	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Lachnospiraceae|D_5_GCA-900066575	Children	4.60422900495486e-06	154	34	0.735382978951267	0.890711396947575
Gender	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Ruminococcaceae|D_5_GCA-900066225	M	-5.3965709237141e-05	154	53	0.734723801530897	0.890711396947575
Age_grp	D_0_Bacteria|D_1_Firmicutes|D_2_Bacilli|D_3_Lactobacillales|D_4_Streptococcaceae|D_5_Lactococcus	Children	-3.42060136650141e-05	154	40	0.736434412250875	0.891004711965069
Gender	D_0_Bacteria|D_1_Bacteroidetes|D_2_Bacteroidia|D_3_Bacteroidales|D_4_Prevotellaceae|D_5_Prevotellaceae UCG-003	M	0.000390134328346147	154	108	0.737881696750306	0.891690886369465
Age_grp	D_0_Bacteria|D_1_WPS-2|D_2_uncultured rumen bacterium|D_3_uncultured rumen bacterium|D_4_uncultured rumen bacterium|D_5_uncultured rumen bacterium	Children	3.79832061509732e-05	154	32	0.73862133366844	0.891690886369465
Gender	D_0_Bacteria|D_1_Firmicutes|D_2_Bacilli|D_3_Bacillales|D_4_Planococcaceae	M	-0.000265020963829594	154	20	0.74088477368557	0.893402351988712
Age_grp	D_0_Bacteria|D_1_Lentisphaerae|D_2_Lentisphaeria|D_3_Victivallales	Children	0.000121667712345867	154	101	0.741661898017877	0.893402351988712
Urban	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Lachnospiraceae|D_5_[Eubacterium] hallii group	Medium	-6.19802932635264e-05	154	136	0.74377485350877	0.894794657323249
Urban	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Lachnospiraceae|D_5_Lachnospiraceae UCG-001	Medium	-1.80944556653988e-05	154	45	0.74444314814541	0.894794657323249
Gender	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Ruminococcaceae|D_5_Ruminiclostridium 9	M	-1.5074190324466e-05	154	102	0.745362859241917	0.894923127617612
Gender	D_0_Bacteria|D_1_Actinobacteria|D_2_Actinobacteria|D_3_Actinomycetales|D_4_Actinomycetaceae|D_5_Actinomyces	M	5.67344677214312e-06	154	10	0.750869643391879	0.895321734972818
Gender	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Ruminococcaceae|D_5_uncultured	M	-5.86299620641883e-05	154	132	0.748473671134064	0.895321734972818
Age_grp	D_0_Bacteria|D_1_Firmicutes|D_2_Erysipelotrichia|D_3_Erysipelotrichales|D_4_Erysipelotrichaceae|D_5_uncultured	Children	5.55818488254979e-05	154	107	0.753473596141678	0.895321734972818
Gender	D_0_Bacteria|D_1_Firmicutes|D_2_Negativicutes|D_3_Selenomonadales|D_4_Veillonellaceae|D_5_Allisonella	M	-5.60359881357411e-06	154	24	0.753826746884471	0.895321734972818
Gender	D_0_Bacteria|D_1_Kiritimatiellaeota|D_2_Kiritimatiellae|D_3_WCHB1-41|D_4_uncultured rumen bacterium|D_5_uncultured rumen bacterium	M	0.000112417251443148	154	53	0.753301590233161	0.895321734972818
Gender	D_0_Bacteria|D_1_Proteobacteria|D_2_Alphaproteobacteria|D_3_Rhodospirillales|D_4_uncultured|D_5_uncultured rumen bacterium	M	3.26051726920053e-05	154	27	0.749502892198644	0.895321734972818
Urban	D_0_Bacteria|D_1_Proteobacteria|D_2_Gammaproteobacteria|D_3_Enterobacteriales|D_4_Enterobacteriaceae|D_5_Morganella	Medium	-0.000260657905912583	154	10	0.74679697902024	0.895321734972818
Gender	D_0_Bacteria|D_1_Verrucomicrobia|D_2_Verrucomicrobiae|D_3_Opitutales|D_4_Puniceicoccaceae|D_5_Cerasicoccus	M	0.000294454547341216	154	23	0.750582700396224	0.895321734972818
Age_grp	D_0_Bacteria|D_1_Spirochaetes|D_2_Spirochaetia|D_3_Spirochaetales|D_4_Spirochaetaceae	Children	-0.00156533824284803	154	96	0.752978873448601	0.895321734972818
Gender	D_0_Bacteria|D_1_Verrucomicrobia|D_2_Verrucomicrobiae|D_3_Opitutales|D_4_Puniceicoccaceae	M	0.000295393475278907	154	55	0.750297209638094	0.895321734972818
Urban	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Lachnospiraceae|D_5_Lachnospiraceae FCS020 group	Medium	-1.24475621333792e-05	154	58	0.759528351166897	0.901121459735726
Age_grp	D_0_Bacteria|D_1_Actinobacteria|D_2_Actinobacteria|D_3_Actinomycetales|D_4_Actinomycetaceae	Children	7.13113743648165e-06	154	13	0.760698599618212	0.901538383401131
Age_grp	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Ruminococcaceae|D_5_Intestinimonas	Children	5.00555243312767e-06	154	19	0.762455663584377	0.902102052337108
Gender	D_0_Bacteria|D_1_Proteobacteria|D_2_Gammaproteobacteria|D_3_Enterobacteriales|D_4_Enterobacteriaceae|D_5_	M	-0.000157791397585836	154	40	0.762812907107945	0.902102052337108
Urban	D_0_Bacteria|D_1_Firmicutes|D_2_Bacilli|D_3_Bacillales|D_4_Planococcaceae|D_5_Rummeliibacillus	Medium	0.000198365244946761	154	9	0.765928087708352	0.903844399321432
Urban	D_0_Bacteria|D_1_Synergistetes|D_2_Synergistia|D_3_Synergistales|D_4_Synergistaceae	Medium	-1.93326753413689e-06	154	2	0.765344980060219	0.903844399321432
Age_grp	D_0_Bacteria|D_1_Firmicutes|D_2_Bacilli|D_3_Lactobacillales|D_4_Carnobacteriaceae|D_5_Dolosigranulum	Children	5.97928464020514e-07	154	5	0.769453157984138	0.905413619468223
Gender	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Lachnospiraceae|D_5_Agathobacter	M	0.000145991566250831	154	105	0.770776947108458	0.905413619468223
Urban	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Lachnospiraceae|D_5_Lachnoclostridium	Medium	-1.31214844236885e-05	154	36	0.770079604520567	0.905413619468223
Age_grp	D_0_Bacteria|D_1_Firmicutes|D_2_Negativicutes|D_3_Selenomonadales|D_4_Acidaminococcaceae|D_5_Phascolarctobacterium	Children	-8.41778955028927e-05	154	147	0.77136964129082	0.905413619468223
Gender	D_0_Bacteria|D_1_Lentisphaerae|D_2_Lentisphaeria|D_3_Victivallales|D_4_vadinBE97|D_5_	M	-1.0010088475147e-06	154	4	0.768511780877644	0.905413619468223
Age_grp	D_0_Bacteria|D_1_Firmicutes|D_2_Negativicutes|D_3_Selenomonadales|D_4_Acidaminococcaceae	Children	-8.2325920723301e-05	154	148	0.775770856439722	0.908642247808654
Urban	D_0_Bacteria|D_1_Proteobacteria|D_2_Gammaproteobacteria|D_3_Enterobacteriales|D_4_Enterobacteriaceae	Medium	0.00122677766204427	154	148	0.775283678411476	0.908642247808654
Urban	D_0_Bacteria|D_1_Actinobacteria|D_2_Coriobacteriia|D_3_Coriobacteriales|D_4_Eggerthellaceae|D_5_Senegalimassilia	Medium	1.80432471740181e-05	154	101	0.777660952335555	0.909595345753516
Gender	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Lachnospiraceae|D_5_Anaerosporobacter	M	-1.34448964703348e-05	154	23	0.779063043638116	0.909595345753516
Gender	D_0_Bacteria|D_1_Proteobacteria|D_2_Gammaproteobacteria|D_3_Betaproteobacteriales	M	0.000102756467378835	154	130	0.778770039946558	0.909595345753516
Age_grp	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_|D_5_	Children	-1.60751272848761e-05	154	77	0.781291855182455	0.909660598188999
Age_grp	D_0_Bacteria|D_1_Firmicutes|D_2_Erysipelotrichia|D_3_Erysipelotrichales|D_4_Erysipelotrichaceae|D_5_Erysipelatoclostridium	Children	7.36925623699005e-06	154	35	0.780335735131545	0.909660598188999
Gender	D_0_Bacteria|D_1_Fusobacteria|D_2_Fusobacteriia|D_3_Fusobacteriales|D_4_Leptotrichiaceae|D_5_Oceanivirga	M	-6.28252241691736e-07	154	6	0.782423784273372	0.909660598188999
Gender	D_0_Bacteria|D_1_Actinobacteria|D_2_Actinobacteria|D_3_Micrococcales|D_4_Micrococcaceae	M	-1.29161307537963e-05	154	18	0.782198931420211	0.909660598188999
Gender	D_0_Bacteria|D_1_Firmicutes|D_2_Bacilli|D_3_Bacillales|D_4_Planococcaceae|D_5_Rummeliibacillus	M	0.000179358082383126	154	9	0.78366682135898	0.909962441401319
Gender	D_0_Bacteria|D_1_Proteobacteria|D_2_Alphaproteobacteria|D_3_Rhodospirillales|D_4_uncultured|D_5_Alphaproteobacteria bacterium canine oral taxon 081	M	1.59753470217702e-05	154	14	0.784336382279611	0.909962441401319
Age_grp	D_0_Bacteria|D_1_Firmicutes|D_2_Negativicutes|D_3_Selenomonadales|D_4_Acidaminococcaceae|D_5_Acidaminococcus	Children	1.85356231300552e-06	154	3	0.78838102921609	0.913692119123068
Age_grp	D_0_Bacteria|D_1_Bacteroidetes|D_2_Bacteroidia|D_3_Bacteroidales|D_4_Prevotellaceae|D_5_Prevotella 7	Children	-0.000133131138289627	154	128	0.791408080923294	0.915273421319902
Age_grp	D_0_Bacteria|D_1_Proteobacteria|D_2_Gammaproteobacteria|D_3_Betaproteobacteriales|D_4_Burkholderiaceae|D_5_Oxalobacter	Children	6.44860563098345e-06	154	32	0.791285542842645	0.915273421319902
Age_grp	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Ruminococcaceae|D_5_Caproiciproducens	Children	4.53985093247782e-06	154	22	0.79367631433153	0.916933496410299
Gender	D_0_Archaea|D_1_Euryarchaeota|D_2_Methanobacteria|D_3_Methanobacteriales|D_4_Methanobacteriaceae|D_5_Methanosphaera	M	3.9403010401412e-07	154	4	0.796426544771394	0.916962161782929
Age_grp	D_0_Bacteria|D_1_Actinobacteria|D_2_Coriobacteriia|D_3_Coriobacteriales|D_4_Coriobacteriaceae|D_5_Collinsella	Children	2.22613517214946e-05	154	133	0.799531040246696	0.916962161782929
Urban	D_0_Bacteria|D_1_Actinobacteria|D_2_Coriobacteriia|D_3_Coriobacteriales|D_4_Coriobacteriales Incertae Sedis|D_5_uncultured	Medium	7.49473445344006e-07	154	3	0.797229742108622	0.916962161782929
Age_grp	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Ruminococcaceae|D_5_Oscillibacter	Children	-1.27817042420983e-05	154	97	0.794765583054876	0.916962161782929
Urban	D_0_Bacteria|D_1_Lentisphaerae|D_2_Lentisphaeria|D_3_Victivallales|D_4_Victivallaceae|D_5_Victivallis	Medium	-1.52743062812257e-05	154	54	0.798603220491869	0.916962161782929
Age_grp	D_0_Bacteria|D_1_Proteobacteria|D_2_Gammaproteobacteria|D_3_Pseudomonadales|D_4_Moraxellaceae|D_5_Acinetobacter	Children	1.33026633766569e-06	154	2	0.799452842118335	0.916962161782929
Age_grp	D_0_Bacteria|D_1_Actinobacteria|D_2_Coriobacteriia|D_3_Coriobacteriales|D_4_Atopobiaceae	Children	-1.6297086455266e-05	154	60	0.798192508045006	0.916962161782929
Age_grp	D_0_Bacteria|D_1_Tenericutes|D_2_Mollicutes|D_3_Mollicutes RF39|D_4_unidentified|D_5_unidentified	Children	-1.51703574969852e-06	154	12	0.80078587790997	0.917445631195502
Gender	D_0_Bacteria|D_1_Proteobacteria|D_2_Alphaproteobacteria|D_3_Rhodospirillales|D_4_uncultured|D_5_	M	2.59739711842615e-05	154	76	0.801935589842357	0.917807780058664
Age_grp	D_0_Bacteria|D_1_Firmicutes|D_2_Negativicutes|D_3_Selenomonadales|D_4_Veillonellaceae|D_5_	Children	8.84491642025246e-06	154	4	0.806050814085543	0.920603678742928
Gender	D_0_Bacteria|D_1_Proteobacteria|D_2_Gammaproteobacteria|D_3_Xanthomonadales|D_4_Xanthomonadaceae	M	-1.20082740195279e-06	154	2	0.805607674545873	0.920603678742928
Age_grp	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Lachnospiraceae|D_5_[Bacteroides] pectinophilus group	Children	1.26519079911162e-05	154	25	0.807410154505178	0.921200601150467
Urban	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Family XI|D_5_Ezakiella	Medium	1.22984435373846e-06	154	3	0.809353262868792	0.92209213805256
Urban	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Lachnospiraceae|D_5_Moryella	Medium	-2.68500603757724e-06	154	16	0.809866573566599	0.92209213805256
Age_grp	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Christensenellaceae|D_5_uncultured	Children	6.98695546790813e-06	154	22	0.810936800304297	0.922356835883296
Urban	D_0_Bacteria|D_1_Firmicutes|D_2_Bacilli|D_3_Lactobacillales|D_4_Leuconostocaceae|D_5_Weissella	Medium	-4.15245039963706e-06	154	10	0.811971811733204	0.922580974941442
Age_grp	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Lachnospiraceae|D_5_[Eubacterium] ruminantium group	Children	5.19730163607508e-05	154	105	0.814620387517357	0.924636130573825
Age_grp	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Lachnospiraceae|D_5_Lachnospiraceae NK4A136 group	Children	-0.000183264310264923	154	146	0.816216809232598	0.92549403394963
Age_grp	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Ruminococcaceae|D_5_Pygmaiobacter	Children	-8.93285800683105e-07	154	7	0.818875838305372	0.925649176564902
Age_grp	D_0_Bacteria|D_1_Proteobacteria|D_2_Gammaproteobacteria|D_3_Enterobacteriales|D_4_Enterobacteriaceae|D_5_Morganella	Children	0.00018524673549531	154	10	0.818785789742303	0.925649176564902
Urban	D_0_Bacteria|D_1_Actinobacteria|D_2_Coriobacteriia|D_3_Coriobacteriales|D_4_Coriobacteriaceae	Medium	2.19002937183319e-05	154	134	0.817305551752185	0.925649176564902
Urban	D_0_Bacteria|D_1_Proteobacteria|D_2_Gammaproteobacteria|D_3_Aeromonadales|D_4_Succinivibrionaceae	Medium	-0.00174671833440241	154	133	0.821780373820834	0.92797968366845
Age_grp	D_0_Bacteria|D_1_Proteobacteria|D_2_Gammaproteobacteria|D_3_Betaproteobacteriales|D_4_Burkholderiaceae	Children	5.92949168580703e-05	154	128	0.826684834205271	0.930654399243357
Age_grp	D_0_Bacteria|D_1_Actinobacteria|D_2_Actinobacteria|D_3_Micrococcales	Children	1.19152176972882e-05	154	18	0.826234677387589	0.930654399243357
Gender	D_0_Bacteria|D_1_Firmicutes|D_2_Bacilli|D_3_Bacillales	M	-0.000176489854814556	154	30	0.826569480681613	0.930654399243357
Gender	D_0_Bacteria|D_1_Firmicutes|D_2_Bacilli|D_3_Lactobacillales|D_4_Carnobacteriaceae|D_5_Dolosigranulum	M	4.23864678353908e-07	154	5	0.831903581536451	0.934263668960736
Age_grp	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Lachnospiraceae|D_5_Anaerostipes	Children	9.29754113096898e-05	154	120	0.832436566076732	0.934263668960736
Gender	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Lachnospiraceae|D_5_Tyzzerella 4	M	-1.6621345953487e-05	154	13	0.831371188256294	0.934263668960736
Gender	D_0_Bacteria|D_1_Actinobacteria|D_2_Actinobacteria|D_3_Bifidobacteriales|D_4_Bifidobacteriaceae|D_5_Bifidobacterium	M	-0.000672345386271093	154	23	0.836290720293333	0.93645298693507
